System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
153 5000.00 1115.36 100.000000 0.6661646868408081 0.721103 -1206183.132503 256.318941 35.280808 133.138602 -173.736809 2603.737898 -9.227 -9.227 2.618459 3.392736 2.912 n/a n/a
160 2000.00 1084.66 100.000000 0.6164245994500341 0.668493 -1220851.694806 253.422954 35.992878 132.408535 -173.525975 2427.034211 -10.550 -10.550 2.561924 3.214711 2.986 n/a n/a
151 3500.00 1096.23 100.000000 0.6068932203540074 0.660793 -1215012.312007 253.769081 35.572828 131.936638 -168.143897 2457.399713 -10.037 -10.037 2.581835 3.257820 2.959 n/a n/a
160 1000.00 1065.71 100.000000 0.5581004901713117 0.614086 -1228626.083161 250.330508 36.110401 130.600181 -167.728853 2284.688246 -11.254 -11.254 2.516811 3.171035 3.167 n/a n/a
161 2000.00 1082.65 100.000000 0.6036872380291493 0.656680 -1221564.325996 252.897727 35.956032 132.021374 -171.597837 2403.407835 -10.634 -10.634 2.556741 3.210456 3.007 n/a n/a
154 5000.00 1113.37 100.000000 0.6588692418643636 0.714944 -1206769.942021 255.896020 35.245175 132.867830 -172.924219 2588.186898 -9.267 -9.267 2.614733 3.395403 2.940 n/a n/a
161 1000.00 1063.71 100.000000 0.5476066670899521 0.604251 -1229257.462443 249.858577 36.079820 130.275287 -166.116878 2265.774540 -11.325 -11.325 2.511810 3.168343 3.188 n/a n/a
152 3500.00 1094.23 100.000000 0.5939864614636845 0.648636 -1215723.030263 253.249696 35.539179 131.561234 -166.192355 2433.668583 -10.116 -10.116 2.576727 3.251436 2.978 n/a n/a
153 3500.00 1092.23 100.000000 0.5815789826278326 0.636908 -1216414.705026 252.743487 35.506733 131.201945 -164.309091 2411.030290 -10.193 -10.193 2.571707 3.245531 2.998 n/a n/a
162 1000.00 1061.72 100.000000 0.5374840972256595 0.594732 -1229874.144447 249.396943 36.050226 129.963100 -164.555300 2247.681022 -11.393 -11.393 2.506896 3.165749 3.209 n/a n/a
162 2000.00 1080.64 100.000000 0.5910008906951745 0.644853 -1222270.299917 252.376632 35.919033 131.640409 -169.646683 2380.355108 -10.715 -10.715 2.551543 3.206191 3.028 n/a n/a
155 5000.00 1111.37 100.000000 0.6494006494432014 0.706388 -1207399.699855 255.441473 35.211223 132.566382 -171.677296 2569.743910 -9.313 -9.313 2.610890 3.391216 2.964 n/a n/a
154 3500.00 1090.22 100.000000 0.5696406616642095 0.625585 -1217088.498365 252.249641 35.475415 130.857703 -162.490139 2389.411197 -10.269 -10.269 2.566770 3.240044 3.016 n/a n/a
163 1000.00 1059.72 100.000000 0.5277117479913640 0.585512 -1230476.979381 248.945000 36.021561 129.662831 -163.041404 2230.355249 -11.461 -11.461 2.502063 3.163246 3.229 n/a n/a
156 5000.00 1109.38 100.000000 0.6343150655578528 0.691810 -1208152.524486 254.897340 35.180622 132.170034 -169.364927 2542.852029 -9.387 -9.387 2.606241 3.372759 2.979 n/a n/a
155 3500.00 1088.22 100.000000 0.5581438402163348 0.614646 -1217745.477712 251.767410 35.445151 130.527532 -160.731850 2368.744168 -10.343 -10.343 2.561913 3.234924 3.034 n/a n/a
163 2000.00 1078.63 100.000000 0.5785495494078396 0.633194 -1222964.744836 251.863288 35.882488 131.269789 -167.710480 2358.075562 -10.793 -10.793 2.546369 3.202043 3.048 n/a n/a
164 1000.00 1057.73 100.000000 0.5182702315659438 0.576576 -1231066.750672 248.502188 35.993767 129.373755 -161.572685 2213.749218 -11.527 -11.527 2.497308 3.160829 3.249 n/a n/a
157 5000.00 1107.39 100.000000 0.6198112825721984 0.677812 -1208887.462301 254.365370 35.151373 131.785345 -167.156046 2516.767750 -9.468 -9.468 2.601405 3.356970 2.995 n/a n/a

165 1000.00 1055.73 100.000000 0.5091416462406770 0.567910 -1231644.181394 248.067991 35.966795 129.095205 -160.146826 2197.818911 -11.592 -11.592 2.492629 3.158492 3.268 n/a n/a
164 2000.00 1076.62 100.000000 0.5665860344302613 0.621950 -1223640.544160 251.362983 35.847258 130.915259 -165.842141 2336.847688 -10.870 -10.870 2.541291 3.198143 3.067 n/a n/a
158 5000.00 1105.40 100.000000 0.6059255036280002 0.664376 -1209601.302029 253.847926 35.123200 131.417729 -165.037346 2491.924237 -9.547 -9.547 2.596639 3.342956 3.011 n/a n/a
166 1000.00 1053.74 100.000000 0.5003094355284129 0.559499 -1232209.939967 247.641932 35.940597 128.826568 -158.761679 2182.523881 -11.657 -11.657 2.488022 3.156232 3.286 n/a n/a
158 3500.00 1082.21 100.000000 0.5260576460374864 0.583925 -1219624.979078 250.383793 35.360061 129.612871 -155.788599 2311.867365 -10.559 -10.559 2.547787 3.221374 3.083 n/a n/a
159 5000.00 1103.41 100.000000 0.5926187551222886 0.651468 -1210295.400344 253.344063 35.096023 131.066021 -163.003223 2468.235349 -9.625 -9.625 2.591939 3.330426 3.026 n/a n/a
165 2000.00 1074.61 100.000000 0.5550802066343640 0.611098 -1224298.866614 250.874891 35.813257 130.575732 -164.037650 2316.598841 -10.945 -10.945 2.536302 3.194463 3.086 n/a n/a
167 1000.00 1051.74 100.000000 0.4917582627885375 0.551332 -1232764.645236 247.223568 35.915130 128.567275 -157.415254 2167.826900 -11.720 -11.720 2.483484 3.154042 3.304 n/a n/a
159 3500.00 1080.21 100.000000 0.5160912871261673 0.574325 -1220223.794975 249.941654 35.333414 129.330751 -154.241794 2294.444280 -10.629 -10.629 2.543216 3.217360 3.098 n/a n/a
160 5000.00 1101.41 100.000000 0.5798552739456282 0.639057 -1210971.000182 252.852919 35.069772 130.729158 -161.048526 2445.622695 -9.701 -9.701 2.587302 3.319153 3.041 n/a n/a
168 1000.00 1049.75 100.000000 0.4834738994479338 0.543396 -1233308.871001 246.812490 35.890355 128.316805 -156.105702 2153.693639 -11.782 -11.782 2.479012 3.151920 3.322 n/a n/a
160 3500.00 1078.20 100.000000 0.5064572481532666 0.565018 -1220810.011424 249.508177 35.307544 129.058902 -152.741184 2277.713231 -10.697 -10.697 2.538710 3.213557 3.113 n/a n/a
166 2000.00 1072.60 100.000000 0.5440044153924689 0.600615 -1224940.783838 250.398252 35.780406 130.250213 -162.293317 2297.262912 -11.020 -11.020 2.531399 3.190980 3.104 n/a n/a
169 1000.00 1047.75 100.000000 0.4754431251528779 0.535682 -1233843.150066 246.408315 35.866233 128.074672 -154.831303 2140.092390 -11.843 -11.843 2.474603 3.149861 3.339 n/a n/a
161 5000.00 1099.42 100.000000 0.5676021831406757 0.627115 -1211629.242379 252.373700 35.044380 130.406168 -159.168519 2424.014776 -9.775 -9.775 2.582727 3.308950 3.055 n/a n/a
161 3500.00 1076.20 100.000000 0.4963218810263451 0.555209 -1221407.424496 249.065764 35.280078 128.759155 -151.202631 2260.376245 -10.765 -10.765 2.533828 3.209726 3.132 n/a n/a
167 2000.00 1070.59 100.000000 0.5333332486675340 0.590482 -1225567.280188 249.932367 35.748633 129.937795 -160.605737 2278.779609 -11.093 -11.093 2.526579 3.187675 3.121 n/a n/a
170 1000.00 1045.76 100.000000 0.4676536384100718 0.528179 -1234367.977864 246.010691 35.842732 127.840428 -153.590452 2126.993817 -11.903 -11.903 2.470257 3.147864 3.355 n/a n/a
162 3500.00 1074.20 100.000000 0.4864579956025450 0.545637 -1221993.960862 248.630762 35.253220 128.466873 -149.704069 2243.627783 -10.831 -10.831 2.528967 3.206076 3.152 n/a n/a
162 5000.00 1097.43 100.000000 0.5558292064283090 0.615615 -1212271.175893 251.905674 35.019790 130.096162 -157.358831 2403.346246 -9.849 -9.849 2.578210 3.299670 3.068 n/a n/a
171 1000.00 1043.76 100.000000 0.4600939764864720 0.520877 -1234883.815706 245.619285 35.819819 127.613654 -152.381653 2114.370737 -11.962 -11.962 2.465969 3.145923 3.371 n/a n/a
163 3500.00 1072.19 100.000000 0.4769529877615906 0.536385 -1222567.320211 248.204899 35.227225 128.186278 -148.253718 2227.589027 -10.897 -10.897 2.524181 3.202616 3.170 n/a n/a
168 2000.00 1068.58 100.000000 0.5230433121155079 0.580678 -1226179.261392 249.476595 35.717871 129.637645 -158.971772 2261.093835 -11.165 -11.165 2.521836 3.184531 3.137 n/a n/a
172 1000.00 1041.77 100.000000 0.4527534434707547 0.513769 -1235391.093706 245.233792 35.797465 127.393963 -151.203510 2102.197922 -12.021 -12.021 2.461739 3.144038 3.386 n/a n/a
163 5000.00 1095.44 100.000000 0.5440742512633304 0.604106 -1212909.241100 251.439788 34.995091 129.781260 -155.565143 2382.912638 -9.921 -9.921 2.573582 3.290849 3.084 n/a n/a
164 3500.00 1070.19 100.000000 0.4677857986587538 0.527437 -1223128.281182 247.787625 35.202038 127.916612 -146.848907 2212.214393 -10.961 -10.961 2.519467 3.199329 3.189 n/a n/a
169 2000.00 1066.57 100.000000 0.5131130334355932 0.571186 -1226777.562203 249.030344 35.688060 129.349002 -157.388520 2244.155142 -11.236 -11.236 2.517169 3.181534 3.153 n/a n/a
165 3500.00 1068.19 100.000000 0.4589371063843356 0.518776 -1223677.558432 247.378432 35.177612 127.657184 -145.487178 2197.462238 -11.025 -11.025 2.514821 3.196200 3.206 n/a n/a
173 1000.00 1039.77 100.000000 0.4456220455672436 0.506844 -1235890.213402 244.853922 35.775642 127.180995 -150.054714 2090.451922 -12.078 -12.078 2.457563 3.142204 3.401 n/a n/a
170 2000.00 1064.56 100.000000 0.5035224887144871 0.561991 -1227362.953199 248.593066 35.659144 129.071164 -155.853295 2227.917255 -11.305 -11.305 2.512573 3.178670 3.168 n/a n/a
166 3500.00 1066.18 100.000000 0.4503891426719438 0.510387 -1224215.809331 246.976854 35.153899 127.407359 -144.166265 2183.294432 -11.087 -11.087 2.510240 3.193217 3.223 n/a n/a
165 5000.00 1091.45 100.000000 0.5204328485151679 0.580873 -1214178.436460 250.511071 34.945007 129.129299 -152.004293 2342.459825 -10.062 -10.062 2.563884 3.274301 3.120 n/a n/a
174 1000.00 1037.78 100.000000 0.4380819700912953 0.499519 -1236397.446007 244.467290 35.752440 126.943170 -148.881385 2078.186543 -12.135 -12.135 2.453002 3.140360 3.422 n/a n/a
167 3500.00 1064.18 100.000000 0.4421255330110502 0.502255 -1224743.639817 246.582461 35.130859 127.166556 -142.884072 2169.675987 -11.149 -11.149 2.505721 3.190367 3.239 n/a n/a
171 2000.00 1062.55 100.000000 0.4942532480053538 0.553076 -1227936.146817 248.164256 35.631072 128.803485 -154.363609 2212.337642 -11.374 -11.374 2.508046 3.175930 3.182 n/a n/a
166 5000.00 1089.46 100.000000 0.5093563706196247 0.569952 -1214788.488638 250.063690 34.921226 128.824487 -150.329784 2323.614791 -10.131 -10.131 2.559139 3.267080 3.137 n/a n/a
175 1000.00 1035.78 100.000000 0.4307711900087131 0.492397 -1236895.951745 244.086732 35.729832 126.713096 -147.739092 2066.374008 -12.190 -12.190 2.448501 3.138569 3.442 n/a n/a
172 2000.00 1060.54 100.000000 0.4852882377154467 0.544429 -1228497.802730 247.743444 35.603796 128.545371 -152.917152 2197.377154 -11.442 -11.442 2.503585 3.173303 3.196 n/a n/a
176 1000.00 1033.79 100.000000 0.4236861938921490 0.485477 -1237385.967293 243.712084 35.707811 126.490746 -146.627103 2055.000858 -12.245 -12.245 2.444064 3.136829 3.461 n/a n/a
169 3500.00 1060.17 100.000000 0.4263920237011201 0.486713 -1225770.236289 245.813670 35.086647 126.709923 -140.428236 2143.960994 -11.271 -11.271 2.496859 3.185028 3.270 n/a n/a
167 5000.00 1087.47 100.000000 0.4987333146722193 0.559456 -1215383.601082 249.626627 34.898202 128.532475 -148.719959 2305.605860 -10.198 -10.198 2.554460 3.260445 3.154 n/a n/a
177 1000.00 1031.79 100.000000 0.4168157352628979 0.478749 -1237867.922639 243.343036 35.686347 126.275688 -145.544038 2044.042517 -12.299 -12.299 2.439688 3.135138 3.480 n/a n/a
170 3500.00 1058.17 100.000000 0.4188951665955433 0.479280 -1226270.000144 245.438564 35.065408 126.493146 -139.251121 2131.807422 -11.330 -11.330 2.492511 3.182522 3.284 n/a n/a
173 2000.00 1058.53 100.000000 0.4766116177649243 0.536035 -1229048.532642 247.330197 35.577271 128.296272 -151.511776 2182.999685 -11.509 -11.509 2.499188 3.170780 3.210 n/a n/a
168 5000.00 1085.47 100.000000 0.4885351316646642 0.549360 -1215964.723962 249.199213 34.875882 128.252393 -147.170851 2288.376723 -10.265 -10.265 2.549843 3.254326 3.171 n/a n/a
178 1000.00 1029.80 100.000000 0.4101493769861625 0.472204 -1238342.216721 242.979299 35.665410 126.067523 -144.488613 2033.476276 -12.352 -12.352 2.435371 3.133493 3.498 n/a n/a
171 3500.00 1056.17 100.000000 0.4116285444265838 0.472058 -1226761.346825 245.069220 35.044707 126.283493 -138.105764 2120.088692 -11.389 -11.389 2.488216 3.180114 3.298 n/a n/a
174 2000.00 1056.52 100.000000 0.4682086717058400 0.527883 -1229588.904581 246.924109 35.551458 128.055680 -150.145482 2169.171890 -11.575 -11.575 2.494851 3.168355 3.223 n/a n/a
169 5000.00 1083.48 100.000000 0.4787357014177894 0.539640 -1216532.725690 248.780836 34.854217 127.983449 -145.678820 2271.876113 -10.330 -10.330 2.545286 3.248665 3.186 n/a n/a
172 3500.00 1054.17 100.000000 0.4045809579148084 0.465036 -1227244.690906 244.705343 35.024515 126.080573 -136.990713 2108.781346 -11.447 -11.447 2.483971 3.177798 3.312 n/a n/a
179 1000.00 1027.80 100.000000 0.4036774156521337 0.465834 -1238809.220303 242.620605 35.644975 125.865882 -143.459630 2023.281108 -12.405 -12.405 2.431110 3.131893 3.516 n/a n/a
175 2000.00 1054.51 100.000000 0.4593162042986467 0.519245 -1230139.715479 246.509549 35.523966 127.787262 -148.742640 2154.744714 -11.640 -11.640 2.490106 3.165907 3.241 n/a n/a
170 5000.00 1081.49 100.000000 0.4693110730632237 0.530273 -1217088.401706 248.370937 34.833162 127.724921 -144.240525 2256.057240 -10.394 -10.394 2.540786 3.243411 3.202 n/a n/a
173 3500.00 1052.16 100.000000 0.3977419738950544 0.458207 -1227720.418576 244.346660 35.004807 125.884027 -135.904613 2097.863615 -11.505 -11.505 2.479774 3.175568 3.325 n/a n/a
180 1000.00 1025.81 100.000000 0.3973908144953413 0.459632 -1239269.278536 242.266702 35.625018 125.670423 -142.455970 2013.437513 -12.457 -12.457 2.426904 3.130336 3.533 n/a n/a
176 2000.00 1052.50 100.000000 0.4506875920361701 0.510840 -1230680.414285 246.101984 35.497158 127.526855 -147.377919 2140.845848 -11.704 -11.704 2.485405 3.163551 3.258 n/a n/a
174 3500.00 1050.16 100.000000 0.3911018579897640 0.451561 -1228188.890124 243.992913 34.985560 125.693520 -134.846199 2087.315267 -11.562 -11.562 2.475625 3.173418 3.337 n/a n/a
177 2000.00 1050.49 100.000000 0.4423563778828731 0.502701 -1231210.260019 245.701994 35.471147 127.276257 -146.054100 2127.514623 -11.767 -11.767 2.480775 3.161287 3.275 n/a n/a
181 1000.00 1023.81 100.000000 0.3912811437338664 0.453590 -1239722.713236 241.917359 35.605514 125.480827 -141.476587 2003.927371 -12.509 -12.509 2.422750 3.128820 3.550 n/a n/a
173 5000.00 1075.51 100.000000 0.4430744762663770 0.504105 -1218688.489321 247.187159 34.773270 127.005498 -140.218478 2212.280507 -10.580 -10.580 2.527612 3.229696 3.246 n/a n/a
175 3500.00 1048.16 100.000000 0.3846515144517633 0.445090 -1228650.442157 243.643863 34.966751 125.508741 -133.814284 2077.117465 -11.618 -11.618 2.471520 3.171345 3.349 n/a n/a
178 2000.00 1048.48 100.000000 0.4343057328339753 0.494814 -1231729.870906 245.309135 35.445884 127.034855 -144.769010 2114.715804 -11.830 -11.830 2.476212 3.159109 3.292 n/a n/a
182 1000.00 1021.82 100.000000 0.3853405273777437 0.447701 -1240169.824913 241.572356 35.586444 125.296798 -140.520498 1994.733826 -12.560 -12.560 2.418647 3.127342 3.566 n/a n/a
174 5000.00 1073.52 100.000000 0.4349455861609358 0.495968 -1219201.605908 246.806416 34.754284 126.782553 -138.966656 2198.794445 -10.640 -10.640 2.523322 3.225700 3.259 n/a n/a
176 3500.00 1046.15 100.000000 0.3783824322708663 0.438788 -1229105.389587 243.299286 34.948360 125.329399 -132.807756 2067.252650 -11.674 -11.674 2.467459 3.169342 3.361 n/a n/a
183 1000.00 1019.82 100.000000 0.3795615953896412 0.441959 -1240610.910598 241.231479 35.567788 125.266329 -139.603791 1990.257260 -12.610 -12.610 2.414593 3.125902 3.582 n/a n/a
179 2000.00 1046.47 100.000000 0.4265201724494114 0.487165 -1232239.815959 244.922996 35.421326 126.802087 -143.520643 2102.417105 -11.891 -11.891 2.471714 3.157011 3.308 n/a n/a
175 5000.00 1071.53 100.000000 0.4270972793756995 0.488099 -1219705.516242 246.431950 34.735739 126.567220 -137.755369 2185.808307 -10.699 -10.699 2.519081 3.221949 3.273 n/a n/a
177 3500.00 1044.15 100.000000 0.3722866367992631 0.432646 -1229554.027423 242.958972 34.930368 125.155225 -131.825569 2057.704429 -11.730 -11.730 2.463439 3.167407 3.372 n/a n/a
184 1000.00 1017.83 100.000000 0.3739373302272159 0.436358 -1241046.506268 240.894325 35.549518 125.095609 -138.691889 1981.739667 -12.660 -12.660 2.410586 3.124499 3.597 n/a n/a
180 2000.00 1044.46 100.000000 0.4189854197453977 0.479743 -1232740.619961 244.543202 35.397433 126.577438 -142.307145 2090.588881 -11.952 -11.952 2.467279 3.154987 3.323 n/a n/a
176 5000.00 1069.54 100.000000 0.4195147334621149 0.480484 -1220200.709362 246.063417 34.717608 126.359065 -136.582530 2173.293853 -10.757 -10.757 2.514886 3.218420 3.286 n/a n/a
178 3500.00 1042.15 100.000000 0.3663566462252282 0.426658 -1229996.632375 242.622722 34.912756 124.985965 -130.866741 2048.457479 -11.785 -11.785 2.459460 3.165535 3.383 n/a n/a
185 1000.00 1015.83 100.000000 0.3684611646429070 0.430892 -1241476.586552 240.560925 35.531625 124.929661 -137.800632 1973.493882 -12.709 -12.709 2.406625 3.123130 3.612 n/a n/a
177 5000.00 1067.54 100.000000 0.4121841844318133 0.473110 -1220687.638876 245.700495 34.699867 126.157685 -135.446202 2161.224957 -10.814 -10.814 2.510736 3.215095 3.298 n/a n/a
181 2000.00 1042.45 100.000000 0.4116882849273319 0.472536 -1233232.767849 244.169402 35.374169 126.360433 -141.126799 2079.203851 -12.013 -12.013 2.462902 3.153034 3.338 n/a n/a
179 3500.00 1040.14 100.000000 0.3605854323305601 0.420819 -1230433.464308 242.290353 34.895508 124.821382 -129.930348 2039.497457 -11.839 -11.839 2.455521 3.163723 3.393 n/a n/a
186 1000.00 1013.84 100.000000 0.3628632218586451 0.425277 -1241906.621984 240.227042 35.510984 124.767777 -136.841255 1965.599863 -12.763 -12.763 2.402749 3.121846 3.624 n/a n/a
178 5000.00 1065.55 100.000000 0.4050928322124608 0.465966 -1221166.726154 245.342887 34.682494 125.962709 -134.344578 2149.577408 -10.871 -10.871 2.506630 3.211957 3.310 n/a n/a
182 2000.00 1040.44 100.000000 0.4046165595564737 0.465534 -1233716.708566 243.801274 35.351499 126.150635 -139.978009 2068.236864 -12.072 -12.072 2.458582 3.151146 3.352 n/a n/a
187 1000.00 1011.84 100.000000 0.3572854936050777 0.419663 -1242333.891266 239.894793 35.489278 124.610140 -135.861320 1958.005370 -12.819 -12.819 2.398930 3.120618 3.634 n/a n/a
180 3500.00 1038.14 100.000000 0.3549663850413806 0.415121 -1230864.767556 241.961689 34.878609 124.661256 -129.015518 2030.810922 -11.893 -11.893 2.451619 3.161968 3.403 n/a n/a
179 5000.00 1063.56 100.000000 0.3982551976162026 0.459071 -1221638.317000 244.990351 34.665394 125.773961 -133.281513 2138.346541 -10.926 -10.926 2.502568 3.209043 3.322 n/a n/a
188 1000.00 1009.85 100.000000 0.3518552059544004 0.414185 -1242755.969061 239.566072 35.468054 124.456807 -134.904299 1950.653642 -12.874 -12.874 2.395148 3.119422 3.643 n/a n/a
183 2000.00 1038.43 100.000000 0.3977589231340686 0.458726 -1234192.858471 243.438517 35.329393 125.947641 -138.859295 2057.664688 -12.131 -12.131 2.454316 3.149321 3.365 n/a n/a
181 3500.00 1036.14 100.000000 0.3494932803423564 0.409561 -1231290.772107 241.636567 34.862044 124.505378 -128.121427 2022.385266 -11.946 -11.946 2.447753 3.160267 3.412 n/a n/a
180 5000.00 1061.57 100.000000 0.3916713555187064 0.452428 -1222102.797328 244.642612 34.648508 125.591175 -132.257839 2127.518217 -10.981 -10.981 2.498550 3.206361 3.334 n/a n/a
189 1000.00 1007.85 100.000000 0.3465660150197173 0.408837 -1243173.078075 239.240714 35.447289 124.307573 -133.969235 1943.533332 -12.929 -12.929 2.391401 3.118255 3.652 n/a n/a
184 2000.00 1036.42 100.000000 0.3911048604049081 0.452104 -1234661.604353 243.080854 35.307821 125.751076 -137.769275 2047.465822 -12.190 -12.190 2.450103 3.147554 3.378 n/a n/a
181 5000.00 1059.58 100.000000 0.3852717455795435 0.445958 -1222560.608292 244.299354 34.631990 125.413675 -131.259690 2117.033235 -11.034 -11.034 2.494571 3.203782 3.346 n/a n/a
182 3500.00 1034.13 100.000000 0.3441602511827354 0.404131 -1231711.694681 241.314831 34.845798 124.353554 -127.247299 2014.208642 -11.999 -11.999 2.443924 3.158616 3.421 n/a n/a
190 1000.00 1005.86 100.000000 0.3414119627773287 0.403615 -1243585.427431 238.918568 35.426962 124.162250 -133.055230 1936.633819 -12.983 -12.983 2.387689 3.117117 3.661 n/a n/a
185 2000.00 1034.41 100.000000 0.3846445879509414 0.445659 -1235123.306115 242.728024 35.286757 125.560596 -136.706662 2037.620339 -12.248 -12.248 2.445939 3.145842 3.391 n/a n/a
183 3500.00 1032.13 100.000000 0.3389617610473595 0.398829 -1232127.739715 240.996336 34.829860 124.205600 -126.392398 2006.269913 -12.052 -12.052 2.440128 3.157015 3.430 n/a n/a
191 1000.00 1003.86 100.000000 0.3363874470570018 0.398513 -1243993.213733 238.599490 35.407053 124.020658 -132.161436 1929.945142 -13.038 -13.038 2.384009 3.116006 3.669 n/a n/a
183 5000.00 1055.59 100.000000 0.3729942061269272 0.433509 -1223457.358314 243.625481 34.599992 125.073530 -129.335902 2097.028958 -11.140 -11.140 2.486726 3.198914 3.367 n/a n/a
186 2000.00 1032.40 100.000000 0.3783689888558240 0.439383 -1235578.299158 242.379786 35.266175 125.375879 -135.670252 2028.109733 -12.305 -12.305 2.441824 3.144182 3.403 n/a n/a
192 1000.00 1001.87 100.000000 0.3314871943323742 0.393526 -1244396.622030 238.283343 35.387541 123.882631 -131.287056 1923.457952 -13.091 -13.091 2.380362 3.114922 3.677 n/a n/a
184 3500.00 1030.13 100.000000 0.3338925799082557 0.393648 -1232539.100248 240.680943 34.814217 124.061345 -125.556029 1998.558596 -12.104 -12.104 2.436366 3.155459 3.438 n/a n/a
184 5000.00 1053.60 100.000000 0.3671019052122246 0.427517 -1223896.823905 243.294495 34.584484 124.910423 -128.408379 2087.479968 -11.193 -11.193 2.482859 3.196612 3.378 n/a n/a
187 2000.00 1030.39 100.000000 0.3722695544125599 0.433268 -1236026.896518 242.035915 35.246053 125.196626 -134.658922 2018.916799 -12.362 -12.362 2.437755 3.142572 3.414 n/a n/a
193 1000.00 999.87 100.000000 0.3267062349883641 0.388651 -1244795.826685 237.970002 35.368410 123.748012 -130.431336 1917.163460 -13.144 -13.144 2.376745 3.113863 3.685 n/a n/a
185 5000.00 1051.61 100.000000 0.3613650242680794 0.421672 -1224330.675693 242.967246 34.569283 124.751674 -127.502600 2078.214781 -11.244 -11.244 2.479026 3.194391 3.388 n/a n/a
185 3500.00 1028.12 100.000000 0.3289477095431231 0.388584 -1232946.183356 240.368350 34.798851 124.074155 -124.755139 1995.622444 -12.156 -12.156 2.432636 3.153948 3.446 n/a n/a
188 2000.00 1028.38 100.000000 0.3667741559705640 0.427701 -1236486.039590 241.683414 35.228074 125.036168 -133.751641 2010.745790 -12.436 -12.436 2.434272 3.140849 3.425 n/a n/a
194 1000.00 997.88 100.000000 0.3220398808278415 0.383882 -1245190.992176 237.659344 35.349642 123.616652 -129.593563 1911.053400 -13.197 -13.197 2.373159 3.112829 3.692 n/a n/a
186 5000.00 1049.61 100.000000 0.3557773638473677 0.415968 -1224759.140804 242.643574 34.554379 124.597086 -126.617748 2069.220695 -11.296 -11.296 2.475227 3.192246 3.397 n/a n/a
195 1000.00 995.88 100.000000 0.3174837045676514 0.379217 -1245582.273816 237.351256 35.331222 123.488413 -128.773064 1905.119982 -13.249 -13.249 2.369602 3.111818 3.699 n/a n/a
187 5000.00 1047.62 100.000000 0.3503330674496155 0.410401 -1225182.433772 242.323327 34.539759 124.446473 -125.753053 2060.485752 -11.346 -11.346 2.471462 3.190174 3.406 n/a n/a
186 3500.00 1026.12 100.000000 0.3241223326158889 0.383633 -1233349.035459 240.058529 34.783755 123.939654 -123.954151 1988.420971 -12.207 -12.207 2.428938 3.152480 3.453 n/a n/a
189 2000.00 1026.37 100.000000 0.3615118623980538 0.422350 -1236943.586043 241.331599 35.210797 124.883291 -132.882079 2003.007381 -12.514 -12.514 2.430942 3.139149 3.436 n/a n/a
196 1000.00 993.89 100.000000 0.3130335211352377 0.374650 -1245969.818414 237.045630 35.313136 123.363163 -127.969203 1899.355864 -13.301 -13.301 2.366074 3.110831 3.705 n/a n/a
187 3500.00 1024.12 100.000000 0.3194120135304612 0.378791 -1233747.737243 239.751427 34.768921 123.808368 -123.169774 1981.418118 -12.258 -12.258 2.425270 3.151052 3.460 n/a n/a
190 2000.00 1024.36 100.000000 0.3563899775837508 0.417130 -1237396.597696 240.982731 35.193865 124.735123 -132.033653 1995.549576 -12.592 -12.592 2.427657 3.137501 3.447 n/a n/a
197 1000.00 991.89 100.000000 0.3086853705657612 0.370180 -1246353.764882 236.742365 35.295368 123.240780 -127.181373 1893.754113 -13.353 -13.353 2.362574 3.109865 3.711 n/a n/a
188 3500.00 1022.11 100.000000 0.3148125535642248 0.374055 -1234142.443297 239.446933 34.754340 123.680164 -122.401442 1974.605608 -12.309 -12.309 2.421631 3.149662 3.467 n/a n/a
189 5000.00 1043.64 100.000000 0.3399637744876256 0.399787 -1226014.592117 241.692323 34.510918 124.157007 -124.105217 2043.814978 -11.446 -11.446 2.464038 3.186441 3.424 n/a n/a
198 1000.00 989.90 100.000000 0.3044355023561453 0.365802 -1246734.244782 236.441364 35.277906 123.121147 -126.409004 1888.308179 -13.404 -13.404 2.359100 3.108922 3.717 n/a n/a
191 2000.00 1022.35 100.000000 0.3509036964859738 0.411582 -1237827.618264 240.650284 35.175244 124.726630 -131.127737 1992.024201 -12.650 -12.650 2.423788 3.136071 3.456 n/a n/a
189 3500.00 1020.11 100.000000 0.3103199679397883 0.369419 -1234533.300262 239.144941 34.740003 123.554912 -121.648621 1967.975616 -12.360 -12.360 2.418022 3.148308 3.474 n/a n/a
190 5000.00 1041.64 100.000000 0.3350020548428640 0.394700 -1226423.844448 241.381292 34.496759 124.017680 -123.315124 2035.841388 -11.494 -11.494 2.460376 3.184723 3.433 n/a n/a
192 2000.00 1020.34 100.000000 0.3455427562677695 0.406151 -1238253.093431 240.321605 35.156913 124.573607 -130.222220 1984.312696 -12.706 -12.706 2.419937 3.134687 3.466 n/a n/a
199 1000.00 987.90 100.000000 0.3002803611280935 0.361513 -1247111.382834 236.142535 35.260737 123.004153 -125.651551 1883.011869 -13.455 -13.455 2.355653 3.107999 3.723 n/a n/a
190 3500.00 1018.11 100.000000 0.3059304717305122 0.364882 -1234920.447348 238.845352 34.725901 123.432493 -120.910801 1961.520735 -12.410 -12.410 2.414440 3.146989 3.480 n/a n/a
